checkin_id,user_id,checkin_date,mood,faith_state,topic,tone
c_0009595,u_02878,2025-08-09,good,at_peace,gratitude,light_islamic
c_0009596,u_02878,2025-08-15,neutral,questioning,anxiety,light_islamic
c_0009597,u_02878,2025-08-23,good,hurting,purpose,universal
c_0009598,u_02880,2025-11-21,good,,confidence,universal
c_0009599,u_02880,2025-11-25,good,questioning,faith,light_islamic
c_0009600,u_02880,2025-11-28,good,at_peace,work,universal
c_0009601,u_02880,2025-12-03,low,at_peace,purpose,light_islamic
c_0009602,u_02880,2025-12-06,good,hurting,purpose,universal
c_0009603,u_02880,2025-12-10,neutral,at_peace,faith,universal
c_0009604,u_02880,2025-12-14,neutral,at_peace,relationships,universal
c_0009605,u_02881,2025-08-27,grateful,,confidence,universal
c_0009606,u_02881,2025-08-28,neutral,,burnout,universal
c_0009607,u_02881,2025-08-29,grateful,,faith,deeper_faith
c_0009608,u_02881,2025-08-30,good,,work,universal
c_0009609,u_02881,2025-09-02,low,questioning,confidence,light_islamic
c_0009610,u_02881,2025-09-03,good,at_peace,purpose,light_islamic
c_0009611,u_02881,2025-09-05,low,at_peace,burnout,deeper_faith
c_0009612,u_02881,2025-09-08,low,questioning,anxiety,light_islamic
c_0009613,u_02883,2025-04-02,grateful,,faith,universal
c_0009614,u_02883,2025-04-04,neutral,,purpose,universal
c_0009615,u_02883,2025-04-05,good,,confidence,light_islamic
c_0009616,u_02883,2025-04-07,neutral,at_peace,faith,light_islamic
c_0009617,u_02883,2025-04-10,low,at_peace,relationships,light_islamic
c_0009618,u_02883,2025-04-12,low,questioning,habits,light_islamic
c_0009619,u_02883,2025-04-18,very_low,questioning,confidence,light_islamic
c_0009620,u_02883,2025-04-19,good,at_peace,habits,universal
c_0009621,u_02883,2025-04-22,very_low,at_peace,faith,universal
c_0009622,u_02883,2025-04-23,good,distant,purpose,deeper_faith
c_0009623,u_02885,2025-05-18,good,,faith,universal
c_0009624,u_02885,2025-05-22,good,at_peace,confidence,universal
c_0009625,u_02885,2025-05-23,neutral,at_peace,purpose,universal
c_0009626,u_02885,2025-05-25,good,at_peace,anxiety,light_islamic
c_0009627,u_02885,2025-05-28,good,at_peace,anxiety,universal
c_0009628,u_02885,2025-05-29,good,at_peace,faith,light_islamic
c_0009629,u_02885,2025-05-30,low,at_peace,relationships,light_islamic
c_0009630,u_02885,2025-06-01,low,questioning,faith,universal
c_0009631,u_02885,2025-06-03,very_low,distant,anxiety,deeper_faith
c_0009632,u_02885,2025-06-10,good,questioning,burnout,deeper_faith
c_0009633,u_02885,2025-06-11,good,questioning,purpose,light_islamic
c_0009634,u_02885,2025-06-12,neutral,at_peace,habits,universal
c_0009635,u_02885,2025-06-15,grateful,questioning,burnout,universal
c_0009636,u_02885,2025-06-17,low,hurting,burnout,universal
c_0009637,u_02886,2025-02-26,neutral,,work,deeper_faith
c_0009638,u_02886,2025-03-03,low,at_peace,confidence,light_islamic
c_0009639,u_02886,2025-03-07,grateful,at_peace,relationships,light_islamic
c_0009640,u_02886,2025-03-08,grateful,at_peace,work,universal
c_0009641,u_02886,2025-03-16,neutral,at_peace,relationships,universal
c_0009642,u_02886,2025-03-17,good,at_peace,confidence,deeper_faith
c_0009643,u_02886,2025-03-19,neutral,questioning,purpose,universal
c_0009644,u_02886,2025-03-25,neutral,at_peace,habits,universal
c_0009645,u_02887,2025-04-23,good,,confidence,light_islamic
c_0009646,u_02887,2025-04-26,neutral,,habits,light_islamic
c_0009647,u_02887,2025-04-27,good,at_peace,purpose,light_islamic
c_0009648,u_02887,2025-05-01,neutral,at_peace,work,universal
c_0009649,u_02887,2025-05-02,neutral,at_peace,habits,universal
c_0009650,u_02887,2025-05-11,grateful,at_peace,purpose,light_islamic
c_0009651,u_02887,2025-05-13,neutral,questioning,burnout,universal
c_0009652,u_02887,2025-05-20,neutral,at_peace,faith,universal
c_0009653,u_02887,2025-05-22,good,hurting,relationships,universal
c_0009654,u_02887,2025-05-23,low,at_peace,habits,light_islamic
c_0009655,u_02888,2025-09-15,grateful,,gratitude,light_islamic
c_0009656,u_02888,2025-09-19,grateful,at_peace,purpose,universal
c_0009657,u_02888,2025-09-22,low,at_peace,relationships,light_islamic
c_0009658,u_02888,2025-09-23,grateful,distant,confidence,universal
c_0009659,u_02888,2025-09-26,good,at_peace,habits,light_islamic
c_0009660,u_02888,2025-10-03,good,hurting,confidence,light_islamic
c_0009661,u_02888,2025-10-04,neutral,questioning,relationships,universal
c_0009662,u_02888,2025-10-05,grateful,at_peace,confidence,universal
c_0009663,u_02888,2025-10-08,good,at_peace,habits,deeper_faith
c_0009664,u_02888,2025-10-09,good,distant,self,light_islamic
c_0009665,u_02891,2025-05-12,grateful,,self,deeper_faith
c_0009666,u_02891,2025-05-17,good,at_peace,faith,deeper_faith
c_0009667,u_02891,2025-05-18,good,at_peace,self,universal
c_0009668,u_02891,2025-05-21,good,distant,confidence,light_islamic
c_0009669,u_02891,2025-05-24,good,at_peace,work,deeper_faith
c_0009670,u_02891,2025-05-26,good,questioning,burnout,light_islamic
c_0009671,u_02891,2025-05-28,neutral,at_peace,burnout,deeper_faith
c_0009672,u_02891,2025-06-08,low,at_peace,gratitude,universal
c_0009673,u_02892,2025-04-26,good,,self,deeper_faith
c_0009674,u_02892,2025-04-27,low,,gratitude,deeper_faith
c_0009675,u_02892,2025-05-03,good,at_peace,purpose,light_islamic
c_0009676,u_02892,2025-05-07,good,at_peace,burnout,universal
c_0009677,u_02892,2025-05-12,neutral,at_peace,faith,light_islamic
c_0009678,u_02892,2025-05-14,good,hurting,gratitude,light_islamic
c_0009679,u_02892,2025-05-23,good,at_peace,gratitude,universal
c_0009680,u_02893,2025-04-13,grateful,,purpose,light_islamic
c_0009681,u_02893,2025-04-24,good,at_peace,work,deeper_faith
c_0009682,u_02893,2025-04-29,low,distant,gratitude,light_islamic
c_0009683,u_02893,2025-04-30,grateful,questioning,purpose,deeper_faith
c_0009684,u_02893,2025-05-02,grateful,at_peace,purpose,deeper_faith
c_0009685,u_02893,2025-05-09,good,questioning,self,universal
c_0009686,u_02893,2025-05-10,good,distant,gratitude,deeper_faith
c_0009687,u_02894,2025-10-07,good,,anxiety,light_islamic
c_0009688,u_02894,2025-10-08,neutral,,habits,universal
c_0009689,u_02894,2025-10-11,neutral,at_peace,work,light_islamic
c_0009690,u_02894,2025-10-23,good,distant,purpose,universal
c_0009691,u_02894,2025-10-24,grateful,questioning,purpose,deeper_faith
c_0009692,u_02894,2025-10-25,good,at_peace,confidence,universal
c_0009693,u_02894,2025-11-03,neutral,questioning,self,light_islamic
c_0009694,u_02895,2025-10-22,good,,work,universal
c_0009695,u_02895,2025-10-25,low,,work,deeper_faith
c_0009696,u_02895,2025-10-28,grateful,at_peace,confidence,deeper_faith
c_0009697,u_02895,2025-10-29,very_low,distant,purpose,light_islamic
c_0009698,u_02895,2025-10-30,low,distant,confidence,deeper_faith
c_0009699,u_02895,2025-11-03,neutral,at_peace,anxiety,universal
c_0009700,u_02895,2025-11-05,grateful,at_peace,habits,light_islamic
c_0009701,u_02895,2025-11-11,good,at_peace,self,light_islamic
c_0009702,u_02900,2025-12-13,good,,purpose,deeper_faith
c_0009703,u_02900,2025-12-15,neutral,,anxiety,light_islamic
c_0009704,u_02900,2025-12-20,good,at_peace,burnout,light_islamic
c_0009705,u_02900,2025-12-22,good,distant,gratitude,universal
c_0009706,u_02900,2025-12-24,good,hurting,gratitude,universal
c_0009707,u_02900,2025-12-25,very_low,at_peace,purpose,light_islamic
c_0009708,u_02900,2025-12-29,neutral,questioning,self,universal
c_0009709,u_02900,2026-01-02,good,questioning,habits,universal
c_0009710,u_02900,2026-01-05,neutral,distant,anxiety,universal
c_0009711,u_02900,2026-01-11,grateful,hurting,anxiety,deeper_faith
c_0009712,u_02903,2025-03-12,good,,anxiety,light_islamic
c_0009713,u_02903,2025-03-14,low,,burnout,light_islamic
c_0009714,u_02903,2025-03-15,neutral,,gratitude,light_islamic
c_0009715,u_02903,2025-04-01,good,distant,burnout,light_islamic
c_0009716,u_02904,2025-03-26,good,,habits,universal
c_0009717,u_02904,2025-03-27,low,,habits,light_islamic
c_0009718,u_02904,2025-03-28,good,,anxiety,light_islamic
c_0009719,u_02904,2025-03-30,low,at_peace,burnout,universal
c_0009720,u_02904,2025-04-05,low,questioning,confidence,light_islamic
c_0009721,u_02904,2025-04-15,neutral,at_peace,purpose,universal
c_0009722,u_02905,2025-08-01,neutral,,relationships,light_islamic
c_0009723,u_02905,2025-08-02,good,,burnout,universal
c_0009724,u_02905,2025-08-03,grateful,,habits,universal
c_0009725,u_02905,2025-08-06,neutral,at_peace,relationships,deeper_faith
c_0009726,u_02905,2025-08-13,neutral,at_peace,faith,universal
c_0009727,u_02905,2025-08-19,good,distant,anxiety,universal
c_0009728,u_02907,2025-02-21,neutral,,relationships,light_islamic
c_0009729,u_02907,2025-02-28,neutral,hurting,anxiety,light_islamic
c_0009730,u_02907,2025-03-06,grateful,questioning,gratitude,universal
c_0009731,u_02907,2025-03-16,neutral,at_peace,gratitude,universal
c_0009732,u_02909,2025-10-13,good,,habits,light_islamic
c_0009733,u_02909,2025-10-17,good,hurting,gratitude,universal
c_0009734,u_02909,2025-10-19,low,distant,gratitude,universal
c_0009735,u_02909,2025-10-22,neutral,questioning,gratitude,deeper_faith
c_0009736,u_02909,2025-10-24,low,questioning,confidence,light_islamic
c_0009737,u_02909,2025-10-30,good,questioning,purpose,light_islamic
c_0009738,u_02909,2025-10-31,neutral,questioning,purpose,universal
c_0009739,u_02909,2025-11-07,good,at_peace,gratitude,light_islamic
c_0009740,u_02911,2025-03-10,low,,gratitude,universal
c_0009741,u_02911,2025-03-14,low,questioning,self,universal
c_0009742,u_02911,2025-03-18,good,at_peace,gratitude,universal
c_0009743,u_02911,2025-03-20,grateful,at_peace,gratitude,light_islamic
c_0009744,u_02911,2025-03-31,low,distant,confidence,light_islamic
c_0009745,u_02911,2025-04-02,neutral,at_peace,work,deeper_faith
c_0009746,u_02911,2025-04-05,good,at_peace,confidence,deeper_faith
c_0009747,u_02916,2025-07-20,neutral,,confidence,universal
c_0009748,u_02916,2025-07-21,very_low,,habits,universal
c_0009749,u_02916,2025-07-22,low,,anxiety,light_islamic
c_0009750,u_02916,2025-08-01,neutral,questioning,anxiety,light_islamic
c_0009751,u_02916,2025-08-04,good,questioning,faith,deeper_faith
c_0009752,u_02916,2025-08-07,good,hurting,anxiety,universal
c_0009753,u_02916,2025-08-19,grateful,at_peace,habits,universal
c_0009754,u_02920,2025-06-23,neutral,,faith,universal
c_0009755,u_02920,2025-06-26,neutral,,confidence,universal
c_0009756,u_02920,2025-06-28,low,questioning,gratitude,universal
c_0009757,u_02920,2025-07-01,good,at_peace,faith,deeper_faith
c_0009758,u_02920,2025-07-07,neutral,distant,self,universal
c_0009759,u_02920,2025-07-09,very_low,at_peace,burnout,light_islamic
c_0009760,u_02920,2025-07-15,good,questioning,self,universal
c_0009761,u_02921,2025-09-08,low,,relationships,universal
c_0009762,u_02921,2025-09-14,neutral,questioning,purpose,universal
c_0009763,u_02921,2025-09-22,low,at_peace,faith,universal
c_0009764,u_02921,2025-09-23,neutral,at_peace,relationships,universal
c_0009765,u_02921,2025-09-29,low,hurting,work,universal
c_0009766,u_02921,2025-10-08,neutral,at_peace,self,light_islamic
c_0009767,u_02922,2025-02-24,grateful,,purpose,light_islamic
c_0009768,u_02922,2025-02-25,low,,faith,universal
c_0009769,u_02922,2025-02-26,neutral,,habits,universal
c_0009770,u_02922,2025-02-28,neutral,at_peace,relationships,deeper_faith
c_0009771,u_02922,2025-03-02,very_low,at_peace,self,universal
c_0009772,u_02922,2025-03-05,neutral,questioning,purpose,deeper_faith
c_0009773,u_02922,2025-03-12,neutral,at_peace,anxiety,light_islamic
c_0009774,u_02922,2025-03-14,grateful,questioning,faith,universal
c_0009775,u_02922,2025-03-15,low,hurting,gratitude,light_islamic
c_0009776,u_02922,2025-03-18,neutral,at_peace,self,universal
c_0009777,u_02922,2025-03-23,low,hurting,habits,deeper_faith
c_0009778,u_02923,2025-12-27,low,,relationships,universal
c_0009779,u_02923,2025-12-30,neutral,,purpose,light_islamic
c_0009780,u_02923,2026-01-01,good,questioning,work,universal
c_0009781,u_02923,2026-01-02,good,distant,anxiety,universal
c_0009782,u_02923,2026-01-05,good,at_peace,burnout,universal
c_0009783,u_02923,2026-01-06,good,hurting,faith,universal
c_0009784,u_02923,2026-01-24,neutral,distant,relationships,light_islamic
c_0009785,u_02925,2025-11-11,good,,self,deeper_faith
c_0009786,u_02925,2025-11-14,neutral,,work,universal
c_0009787,u_02925,2025-11-15,very_low,questioning,confidence,light_islamic
c_0009788,u_02925,2025-11-18,neutral,distant,work,light_islamic
c_0009789,u_02925,2025-11-23,neutral,distant,gratitude,universal
c_0009790,u_02925,2025-11-25,grateful,distant,anxiety,light_islamic
c_0009791,u_02925,2025-11-26,neutral,distant,habits,universal
c_0009792,u_02925,2025-12-03,low,at_peace,burnout,light_islamic
c_0009793,u_02925,2025-12-09,grateful,questioning,purpose,universal
c_0009794,u_02926,2025-06-21,good,,confidence,universal
c_0009795,u_02926,2025-06-22,good,,relationships,deeper_faith
c_0009796,u_02926,2025-06-25,grateful,at_peace,habits,light_islamic
c_0009797,u_02926,2025-06-26,good,at_peace,habits,universal
c_0009798,u_02931,2025-08-27,good,,anxiety,light_islamic
c_0009799,u_02931,2025-08-29,neutral,,habits,deeper_faith
c_0009800,u_02931,2025-09-02,neutral,questioning,anxiety,deeper_faith
c_0009801,u_02931,2025-09-03,neutral,questioning,gratitude,universal
c_0009802,u_02931,2025-09-04,good,at_peace,self,universal
c_0009803,u_02931,2025-09-09,good,at_peace,self,light_islamic
c_0009804,u_02931,2025-09-10,good,distant,burnout,light_islamic
c_0009805,u_02931,2025-09-15,low,questioning,gratitude,universal
c_0009806,u_02931,2025-09-19,neutral,at_peace,gratitude,light_islamic
c_0009807,u_02931,2025-09-22,good,at_peace,purpose,light_islamic
c_0009808,u_02934,2025-12-03,good,,burnout,universal
c_0009809,u_02934,2025-12-05,neutral,,confidence,light_islamic
c_0009810,u_02934,2025-12-06,neutral,,gratitude,light_islamic
c_0009811,u_02934,2025-12-10,neutral,at_peace,gratitude,universal
c_0009812,u_02934,2025-12-12,good,distant,burnout,universal
c_0009813,u_02934,2025-12-15,good,at_peace,habits,light_islamic
c_0009814,u_02934,2025-12-22,neutral,distant,confidence,universal
c_0009815,u_02934,2025-12-30,good,distant,faith,universal
c_0009816,u_02934,2025-12-31,good,distant,anxiety,universal
c_0009817,u_02934,2026-01-01,neutral,hurting,self,light_islamic
c_0009818,u_02934,2026-01-02,good,distant,gratitude,deeper_faith
c_0009819,u_02937,2025-11-15,good,,self,deeper_faith
c_0009820,u_02937,2025-11-21,low,questioning,burnout,light_islamic
c_0009821,u_02937,2025-11-22,very_low,at_peace,relationships,universal
c_0009822,u_02940,2025-01-25,neutral,,relationships,deeper_faith
c_0009823,u_02940,2025-01-27,low,,relationships,universal
c_0009824,u_02940,2025-01-28,neutral,,burnout,universal
c_0009825,u_02940,2025-01-29,very_low,at_peace,purpose,universal
c_0009826,u_02940,2025-01-30,neutral,at_peace,purpose,light_islamic
c_0009827,u_02940,2025-01-31,good,questioning,anxiety,universal
c_0009828,u_02940,2025-02-01,good,at_peace,confidence,universal
c_0009829,u_02940,2025-02-05,good,at_peace,relationships,light_islamic
c_0009830,u_02940,2025-02-15,neutral,questioning,faith,light_islamic
c_0009831,u_02940,2025-02-18,low,distant,anxiety,light_islamic
c_0009832,u_02941,2025-08-07,grateful,,purpose,universal
c_0009833,u_02941,2025-08-08,good,,burnout,light_islamic
c_0009834,u_02941,2025-08-11,grateful,at_peace,self,light_islamic
c_0009835,u_02941,2025-08-14,neutral,distant,purpose,light_islamic
c_0009836,u_02941,2025-08-16,good,distant,burnout,light_islamic
c_0009837,u_02945,2025-11-14,grateful,,confidence,light_islamic
c_0009838,u_02945,2025-11-15,neutral,,purpose,light_islamic
c_0009839,u_02945,2025-11-20,good,questioning,gratitude,light_islamic
c_0009840,u_02945,2025-11-21,neutral,distant,habits,light_islamic
c_0009841,u_02945,2025-11-22,good,questioning,anxiety,universal
c_0009842,u_02945,2025-11-23,good,questioning,purpose,universal
c_0009843,u_02945,2025-11-25,grateful,at_peace,relationships,universal
c_0009844,u_02945,2025-11-27,grateful,at_peace,self,deeper_faith
c_0009845,u_02945,2025-11-28,low,questioning,relationships,universal
c_0009846,u_02945,2025-12-04,neutral,at_peace,anxiety,deeper_faith
c_0009847,u_02945,2025-12-06,neutral,at_peace,purpose,light_islamic
c_0009848,u_02945,2025-12-07,good,at_peace,work,universal
c_0009849,u_02948,2025-09-12,good,,burnout,universal
c_0009850,u_02948,2025-09-15,good,,relationships,universal
c_0009851,u_02948,2025-09-18,neutral,at_peace,anxiety,light_islamic
c_0009852,u_02948,2025-09-20,neutral,at_peace,gratitude,universal
c_0009853,u_02948,2025-09-26,neutral,questioning,faith,deeper_faith
c_0009854,u_02950,2025-11-15,very_low,,confidence,light_islamic
c_0009855,u_02950,2025-11-16,good,,burnout,light_islamic
c_0009856,u_02950,2025-11-18,neutral,,faith,light_islamic
c_0009857,u_02950,2025-11-19,neutral,at_peace,self,light_islamic
c_0009858,u_02950,2025-11-24,neutral,at_peace,habits,light_islamic
c_0009859,u_02950,2025-12-06,grateful,questioning,work,universal
c_0009860,u_02950,2025-12-08,good,at_peace,work,light_islamic
c_0009861,u_02950,2025-12-09,grateful,at_peace,habits,universal
c_0009862,u_02950,2025-12-11,neutral,questioning,work,deeper_faith
c_0009863,u_02950,2025-12-14,good,at_peace,work,universal
c_0009864,u_02955,2025-05-22,neutral,,burnout,deeper_faith
c_0009865,u_02955,2025-05-25,neutral,,anxiety,deeper_faith
c_0009866,u_02955,2025-05-27,neutral,distant,habits,light_islamic
c_0009867,u_02955,2025-05-28,neutral,questioning,anxiety,light_islamic
c_0009868,u_02955,2025-06-04,neutral,at_peace,faith,deeper_faith
c_0009869,u_02955,2025-06-10,low,at_peace,gratitude,universal
c_0009870,u_02955,2025-06-13,grateful,at_peace,gratitude,universal
c_0009871,u_02955,2025-06-14,neutral,questioning,gratitude,universal
c_0009872,u_02956,2025-12-14,good,,self,universal
c_0009873,u_02956,2025-12-18,good,hurting,faith,universal
c_0009874,u_02956,2025-12-21,low,at_peace,gratitude,light_islamic
c_0009875,u_02956,2025-12-22,neutral,at_peace,confidence,universal
c_0009876,u_02956,2025-12-24,low,questioning,burnout,universal
c_0009877,u_02956,2025-12-28,neutral,at_peace,self,deeper_faith
c_0009878,u_02956,2025-12-29,good,questioning,relationships,light_islamic
c_0009879,u_02956,2025-12-30,low,at_peace,relationships,universal
c_0009880,u_02956,2026-01-04,neutral,at_peace,confidence,light_islamic
c_0009881,u_02956,2026-01-06,good,at_peace,gratitude,light_islamic
c_0009882,u_02958,2025-08-12,good,,self,universal
c_0009883,u_02958,2025-08-23,neutral,questioning,anxiety,universal
c_0009884,u_02958,2025-09-04,good,questioning,faith,universal
c_0009885,u_02959,2025-10-04,good,,relationships,light_islamic
