entry_id,user_id,created_at,mood,topic,tone,faith_state,word_count,sentiment_score,sentiment_label,sentiment_analyzed
j_0005970,u_02428,2025-06-08 11:44:00,good,faith,universal,at_peace,119,0.225,positive,True
j_0005971,u_02428,2025-06-10 17:29:00,neutral,work,universal,at_peace,51,0.158,positive,True
j_0005972,u_02428,2025-06-11 16:09:00,low,self,universal,at_peace,61,-0.665,negative,True
j_0005973,u_02428,2025-06-12 13:07:00,low,relationships,light_islamic,questioning,105,-0.334,negative,True
j_0005974,u_02428,2025-06-15 19:00:00,good,relationships,light_islamic,at_peace,19,0.327,positive,True
j_0005975,u_02428,2025-06-17 18:00:00,neutral,burnout,light_islamic,at_peace,79,-0.574,negative,True
j_0005976,u_02428,2025-06-19 12:28:00,good,confidence,light_islamic,at_peace,48,0.31,positive,True
j_0005977,u_02429,2025-05-07 11:14:00,neutral,work,universal,,40,0.134,neutral,True
j_0005978,u_02429,2025-05-08 08:07:00,neutral,self,universal,,67,0.186,positive,True
j_0005979,u_02429,2025-05-11 07:50:00,good,work,light_islamic,at_peace,66,0.513,positive,True
j_0005980,u_02429,2025-05-16 15:19:00,low,purpose,universal,distant,185,-0.256,negative,True
j_0005981,u_02429,2025-05-18 18:16:00,neutral,anxiety,universal,at_peace,76,-0.402,negative,True
j_0005982,u_02429,2025-05-28 18:49:00,good,faith,universal,questioning,125,0.287,positive,True
j_0005983,u_02429,2025-06-05 09:55:00,good,confidence,universal,at_peace,45,0.147,neutral,True
j_0005984,u_02430,2025-07-17 12:31:00,grateful,habits,light_islamic,,34,0.754,positive,True
j_0005985,u_02430,2025-07-25 08:14:00,good,work,deeper_faith,at_peace,177,0.307,positive,True
j_0005986,u_02430,2025-07-27 18:30:00,good,habits,deeper_faith,at_peace,115,0.253,positive,True
j_0005987,u_02430,2025-08-05 13:01:00,good,burnout,deeper_faith,at_peace,43,0.245,positive,True
j_0005988,u_02430,2025-08-07 15:31:00,neutral,relationships,light_islamic,at_peace,133,0.11,neutral,True
j_0005989,u_02434,2025-07-22 17:38:00,good,gratitude,universal,,33,0.222,positive,True
j_0005990,u_02434,2025-07-28 12:40:00,neutral,self,deeper_faith,questioning,81,0.205,positive,True
j_0005991,u_02434,2025-08-02 18:07:00,good,burnout,universal,at_peace,72,0.217,positive,True
j_0005992,u_02434,2025-08-03 20:28:00,neutral,burnout,light_islamic,at_peace,129,0.366,positive,True
j_0005993,u_02436,2025-02-13 15:18:00,good,work,light_islamic,,212,0.415,positive,True
j_0005994,u_02436,2025-02-17 19:17:00,grateful,work,universal,questioning,56,0.574,positive,True
j_0005995,u_02436,2025-02-26 08:25:00,grateful,relationships,universal,distant,165,0.776,positive,True
j_0005996,u_02436,2025-02-28 14:17:00,good,purpose,universal,at_peace,55,0.288,positive,True
j_0005997,u_02436,2025-03-02 17:01:00,very_low,burnout,universal,distant,261,-1.0,negative,True
j_0005998,u_02438,2025-03-09 08:31:00,neutral,habits,universal,,48,0.03,neutral,True
j_0005999,u_02438,2025-03-10 22:02:00,neutral,self,deeper_faith,,64,0.111,neutral,True
j_0006000,u_02438,2025-03-13 12:05:00,low,anxiety,deeper_faith,at_peace,67,0.31,positive,True
j_0006001,u_02438,2025-03-18 19:51:00,grateful,gratitude,light_islamic,at_peace,92,0.493,positive,True
j_0006002,u_02438,2025-03-19 13:04:00,good,confidence,universal,at_peace,195,0.474,positive,True
j_0006003,u_02438,2025-03-27 16:14:00,good,confidence,light_islamic,at_peace,32,0.433,positive,True
j_0006004,u_02438,2025-03-30 17:08:00,grateful,faith,light_islamic,distant,88,0.558,positive,True
j_0006005,u_02438,2025-04-04 22:14:00,low,self,deeper_faith,hurting,139,-0.055,neutral,True
j_0006006,u_02439,2025-08-31 16:12:00,good,burnout,universal,,22,0.145,neutral,True
j_0006007,u_02439,2025-09-06 21:55:00,low,gratitude,universal,distant,35,-0.681,negative,True
j_0006008,u_02439,2025-09-12 08:10:00,grateful,burnout,light_islamic,questioning,30,0.424,positive,True
j_0006009,u_02439,2025-09-20 14:03:00,good,gratitude,universal,at_peace,41,0.383,positive,True
j_0006010,u_02439,2025-09-28 10:46:00,good,work,light_islamic,distant,72,0.611,positive,True
j_0006011,u_02439,2025-09-30 17:43:00,neutral,confidence,universal,at_peace,63,0.272,positive,True
j_0006012,u_02440,2025-12-28 14:43:00,good,anxiety,universal,,95,0.365,positive,True
j_0006013,u_02440,2026-01-14 18:08:00,grateful,faith,universal,distant,53,0.266,positive,True
j_0006014,u_02440,2026-01-15 16:40:00,low,relationships,deeper_faith,at_peace,29,-0.022,neutral,True
j_0006015,u_02440,2026-01-16 08:09:00,grateful,gratitude,universal,at_peace,49,0.071,neutral,True
j_0006016,u_02440,2026-01-18 21:45:00,good,work,universal,distant,33,0.307,positive,True
j_0006017,u_02442,2025-12-13 21:46:00,neutral,anxiety,deeper_faith,,192,-0.036,neutral,True
j_0006018,u_02442,2025-12-17 10:21:00,grateful,relationships,light_islamic,at_peace,41,1.0,positive,True
j_0006019,u_02442,2025-12-24 15:56:00,good,gratitude,universal,at_peace,247,0.083,neutral,True
j_0006020,u_02442,2025-12-28 10:02:00,very_low,self,light_islamic,at_peace,27,-0.819,negative,True
j_0006021,u_02442,2026-01-04 18:41:00,good,purpose,universal,at_peace,12,-0.112,neutral,True
j_0006022,u_02443,2025-05-15 18:41:00,low,purpose,light_islamic,,52,-0.243,negative,True
j_0006023,u_02443,2025-05-16 09:40:00,good,self,universal,,52,-0.038,neutral,True
j_0006024,u_02443,2025-05-22 10:20:00,good,burnout,light_islamic,distant,75,-0.053,neutral,True
j_0006025,u_02443,2025-05-25 15:46:00,neutral,confidence,deeper_faith,questioning,104,-0.033,neutral,True
j_0006026,u_02443,2025-06-01 11:25:00,neutral,habits,universal,at_peace,40,-0.152,negative,True
j_0006027,u_02443,2025-06-02 16:51:00,neutral,gratitude,light_islamic,at_peace,45,-0.056,neutral,True
j_0006028,u_02443,2025-06-13 09:15:00,neutral,confidence,light_islamic,at_peace,48,-0.185,negative,True
j_0006029,u_02443,2025-06-14 09:51:00,neutral,confidence,universal,at_peace,99,0.016,neutral,True
j_0006030,u_02446,2025-06-22 22:15:00,good,burnout,deeper_faith,,22,0.083,neutral,True
j_0006031,u_02446,2025-07-05 10:56:00,good,self,light_islamic,at_peace,43,0.123,neutral,True
j_0006032,u_02446,2025-07-17 12:11:00,neutral,gratitude,light_islamic,at_peace,51,-0.181,negative,True
j_0006033,u_02449,2025-11-15 13:26:00,grateful,gratitude,deeper_faith,,41,0.575,positive,True
j_0006034,u_02449,2025-11-16 20:14:00,good,purpose,deeper_faith,,84,0.989,positive,True
j_0006035,u_02449,2025-11-21 12:29:00,low,burnout,universal,distant,88,-0.317,negative,True
j_0006036,u_02449,2025-11-25 11:03:00,neutral,faith,deeper_faith,questioning,38,-0.252,negative,True
j_0006037,u_02449,2025-12-02 14:10:00,grateful,relationships,universal,distant,111,0.286,positive,True
j_0006038,u_02450,2025-07-30 14:46:00,neutral,faith,deeper_faith,at_peace,52,-0.26,negative,True
j_0006039,u_02450,2025-08-02 12:00:00,low,burnout,universal,at_peace,104,-0.686,negative,True
j_0006040,u_02450,2025-08-18 13:40:00,good,gratitude,light_islamic,at_peace,25,0.359,positive,True
j_0006041,u_02451,2025-09-14 14:20:00,good,purpose,deeper_faith,,45,0.159,positive,True
j_0006042,u_02451,2025-09-15 20:25:00,neutral,purpose,light_islamic,,84,0.518,positive,True
j_0006043,u_02451,2025-09-17 20:20:00,grateful,purpose,universal,,114,0.827,positive,True
j_0006044,u_02451,2025-09-20 07:50:00,grateful,burnout,universal,at_peace,83,0.408,positive,True
j_0006045,u_02451,2025-10-11 08:17:00,grateful,self,deeper_faith,at_peace,61,0.631,positive,True
j_0006046,u_02452,2025-07-28 15:18:00,good,relationships,deeper_faith,,85,-0.104,neutral,True
j_0006047,u_02452,2025-07-31 17:36:00,good,anxiety,deeper_faith,,94,0.055,neutral,True
j_0006048,u_02452,2025-08-02 09:48:00,grateful,work,light_islamic,at_peace,296,0.8,positive,True
j_0006049,u_02452,2025-08-06 08:05:00,good,relationships,deeper_faith,questioning,144,0.075,neutral,True
j_0006050,u_02452,2025-08-17 11:36:00,grateful,habits,light_islamic,distant,90,0.74,positive,True
j_0006051,u_02452,2025-08-19 19:53:00,good,purpose,light_islamic,distant,51,0.485,positive,True
j_0006052,u_02456,2025-05-05 19:03:00,neutral,anxiety,light_islamic,,74,0.152,positive,True
j_0006053,u_02456,2025-05-16 18:17:00,grateful,purpose,deeper_faith,at_peace,39,0.852,positive,True
j_0006054,u_02456,2025-05-18 20:23:00,good,anxiety,universal,questioning,48,0.122,neutral,True
j_0006055,u_02456,2025-05-21 16:52:00,grateful,burnout,deeper_faith,at_peace,247,0.575,positive,True
j_0006056,u_02456,2025-05-22 08:03:00,neutral,burnout,universal,questioning,71,-0.608,negative,True
j_0006057,u_02456,2025-05-31 19:48:00,good,faith,universal,questioning,23,0.28,positive,True
j_0006058,u_02456,2025-06-03 14:25:00,neutral,confidence,universal,at_peace,165,0.077,neutral,True
j_0006059,u_02457,2025-06-25 18:35:00,good,work,universal,,27,0.401,positive,True
j_0006060,u_02457,2025-06-26 17:28:00,low,burnout,light_islamic,,68,-0.245,negative,True
j_0006061,u_02457,2025-06-27 10:06:00,good,habits,light_islamic,,70,0.493,positive,True
j_0006062,u_02457,2025-06-28 16:01:00,good,relationships,light_islamic,,77,0.574,positive,True
j_0006063,u_02457,2025-07-08 21:41:00,grateful,faith,universal,at_peace,63,0.769,positive,True
j_0006064,u_02457,2025-07-11 20:45:00,very_low,faith,universal,questioning,74,-0.697,negative,True
j_0006065,u_02457,2025-07-22 08:59:00,low,faith,deeper_faith,hurting,33,-0.441,negative,True
j_0006066,u_02458,2025-04-25 10:43:00,good,purpose,light_islamic,,44,-0.105,neutral,True
j_0006067,u_02458,2025-05-01 19:58:00,grateful,work,light_islamic,at_peace,143,0.288,positive,True
j_0006068,u_02458,2025-05-06 19:32:00,good,relationships,light_islamic,questioning,69,0.17,positive,True
j_0006069,u_02458,2025-05-15 18:49:00,neutral,anxiety,universal,at_peace,59,-0.184,negative,True
j_0006070,u_02458,2025-05-17 15:07:00,very_low,purpose,universal,distant,194,-0.745,negative,True
j_0006071,u_02458,2025-05-24 14:45:00,neutral,self,universal,at_peace,101,-0.044,neutral,True
j_0006072,u_02462,2025-08-11 10:55:00,neutral,self,light_islamic,,87,-0.175,negative,True
j_0006073,u_02462,2025-08-14 17:30:00,low,gratitude,light_islamic,,74,-0.167,negative,True
j_0006074,u_02462,2025-08-16 17:50:00,good,gratitude,light_islamic,questioning,136,0.127,neutral,True
j_0006075,u_02462,2025-08-21 15:12:00,grateful,purpose,deeper_faith,questioning,37,0.473,positive,True
j_0006076,u_02462,2025-08-23 14:05:00,good,anxiety,light_islamic,distant,94,0.625,positive,True
j_0006077,u_02462,2025-08-30 18:17:00,neutral,habits,light_islamic,at_peace,37,-0.035,neutral,True
j_0006078,u_02462,2025-09-02 13:49:00,good,work,deeper_faith,questioning,48,0.152,positive,True
j_0006079,u_02464,2025-10-23 20:11:00,grateful,gratitude,deeper_faith,,52,0.82,positive,True
j_0006080,u_02464,2025-10-24 20:26:00,good,relationships,light_islamic,,36,0.579,positive,True
j_0006081,u_02464,2025-10-25 16:07:00,grateful,faith,light_islamic,,144,0.39,positive,True
j_0006082,u_02464,2025-10-29 15:25:00,neutral,purpose,deeper_faith,distant,99,-0.157,negative,True
j_0006083,u_02464,2025-10-31 12:47:00,neutral,relationships,universal,at_peace,89,0.165,positive,True
j_0006084,u_02464,2025-11-02 18:46:00,neutral,purpose,light_islamic,hurting,133,-0.133,neutral,True
j_0006085,u_02464,2025-11-03 13:50:00,good,anxiety,deeper_faith,distant,71,0.295,positive,True
j_0006086,u_02464,2025-11-04 21:45:00,low,anxiety,universal,at_peace,17,-0.406,negative,True
j_0006087,u_02465,2025-08-26 12:08:00,neutral,faith,light_islamic,,52,-0.008,neutral,True
j_0006088,u_02465,2025-08-29 15:17:00,low,work,light_islamic,,89,-0.483,negative,True
j_0006089,u_02465,2025-08-30 18:39:00,good,anxiety,light_islamic,questioning,87,0.122,neutral,True
j_0006090,u_02465,2025-09-02 20:26:00,very_low,confidence,universal,hurting,70,-0.535,negative,True
j_0006091,u_02465,2025-09-24 08:02:00,low,self,universal,at_peace,15,-0.356,negative,True
j_0006092,u_02469,2025-10-06 15:58:00,neutral,faith,light_islamic,,77,0.028,neutral,True
j_0006093,u_02469,2025-10-08 13:55:00,neutral,burnout,light_islamic,,76,0.106,neutral,True
j_0006094,u_02469,2025-10-09 07:57:00,low,faith,light_islamic,,36,-0.356,negative,True
j_0006095,u_02469,2025-10-10 08:33:00,neutral,relationships,light_islamic,hurting,30,0.291,positive,True
j_0006096,u_02469,2025-10-11 21:29:00,neutral,confidence,light_islamic,at_peace,35,-0.093,neutral,True
j_0006097,u_02472,2025-02-06 13:09:00,neutral,habits,universal,,33,-0.379,negative,True
j_0006098,u_02472,2025-02-07 16:28:00,neutral,faith,light_islamic,,98,-0.089,neutral,True
j_0006099,u_02472,2025-02-08 16:07:00,good,work,deeper_faith,,92,0.591,positive,True
j_0006100,u_02472,2025-02-13 08:04:00,good,burnout,universal,distant,44,0.316,positive,True
j_0006101,u_02472,2025-02-19 09:47:00,low,gratitude,light_islamic,distant,17,0.297,positive,True
j_0006102,u_02472,2025-02-22 19:20:00,very_low,burnout,universal,at_peace,54,-0.124,neutral,True
j_0006103,u_02472,2025-03-01 11:32:00,good,anxiety,universal,at_peace,65,0.504,positive,True
j_0006104,u_02473,2025-03-12 20:56:00,neutral,anxiety,light_islamic,,25,-0.194,negative,True
j_0006105,u_02473,2025-03-14 11:45:00,good,work,light_islamic,,21,0.271,positive,True
j_0006106,u_02473,2025-03-15 14:38:00,grateful,burnout,deeper_faith,,65,1.0,positive,True
j_0006107,u_02473,2025-03-16 15:25:00,grateful,self,light_islamic,at_peace,86,0.716,positive,True
j_0006108,u_02473,2025-03-24 19:40:00,good,gratitude,universal,hurting,39,0.423,positive,True
j_0006109,u_02473,2025-03-28 14:10:00,good,self,universal,distant,121,0.272,positive,True
j_0006110,u_02473,2025-04-03 21:49:00,low,confidence,deeper_faith,at_peace,102,-0.271,negative,True
j_0006111,u_02473,2025-04-06 19:01:00,low,relationships,universal,at_peace,53,-0.538,negative,True
j_0006112,u_02475,2025-08-06 12:06:00,good,habits,light_islamic,,41,0.035,neutral,True
j_0006113,u_02475,2025-08-08 21:04:00,good,work,universal,,66,0.201,positive,True
j_0006114,u_02475,2025-08-18 16:34:00,grateful,burnout,deeper_faith,questioning,68,0.588,positive,True
j_0006115,u_02475,2025-08-20 21:07:00,grateful,self,deeper_faith,distant,111,0.264,positive,True
j_0006116,u_02475,2025-08-26 08:05:00,neutral,faith,light_islamic,distant,68,-0.075,neutral,True
j_0006117,u_02475,2025-08-27 20:56:00,good,anxiety,light_islamic,questioning,282,-0.133,neutral,True
j_0006118,u_02477,2025-10-04 21:04:00,grateful,purpose,light_islamic,,145,0.579,positive,True
j_0006119,u_02477,2025-10-09 09:46:00,good,faith,deeper_faith,distant,35,0.422,positive,True
j_0006120,u_02477,2025-10-15 10:29:00,neutral,confidence,universal,questioning,100,0.059,neutral,True
j_0006121,u_02477,2025-10-21 21:33:00,good,self,universal,at_peace,12,0.295,positive,True
j_0006122,u_02477,2025-11-01 19:00:00,low,purpose,deeper_faith,at_peace,187,-0.034,neutral,True
j_0006123,u_02484,2025-11-04 11:03:00,good,work,universal,,57,0.266,positive,True
j_0006124,u_02484,2025-11-13 16:27:00,good,self,light_islamic,distant,163,0.499,positive,True
j_0006125,u_02484,2025-11-15 15:23:00,neutral,work,light_islamic,distant,31,-0.337,negative,True
j_0006126,u_02484,2025-12-01 09:49:00,good,habits,light_islamic,questioning,34,0.62,positive,True
j_0006127,u_02484,2025-12-03 13:17:00,grateful,anxiety,universal,hurting,58,0.373,positive,True
j_0006128,u_02487,2025-04-27 12:26:00,low,faith,universal,,130,-0.176,negative,True
j_0006129,u_02487,2025-05-03 18:36:00,good,self,light_islamic,at_peace,54,0.594,positive,True
j_0006130,u_02487,2025-05-13 09:10:00,very_low,relationships,light_islamic,questioning,66,-0.633,negative,True
j_0006131,u_02489,2025-11-28 09:39:00,good,burnout,light_islamic,,100,0.475,positive,True
j_0006132,u_02489,2025-11-30 14:50:00,good,habits,universal,,108,0.139,neutral,True
j_0006133,u_02489,2025-12-03 12:26:00,good,relationships,deeper_faith,at_peace,16,0.377,positive,True
j_0006134,u_02489,2025-12-04 08:16:00,neutral,habits,light_islamic,at_peace,203,-0.187,negative,True
j_0006135,u_02489,2025-12-05 14:16:00,good,habits,universal,at_peace,67,0.112,neutral,True
j_0006136,u_02489,2025-12-06 14:36:00,neutral,self,light_islamic,questioning,50,0.226,positive,True
j_0006137,u_02489,2025-12-07 14:47:00,grateful,purpose,light_islamic,questioning,28,0.499,positive,True
j_0006138,u_02489,2025-12-18 09:45:00,good,gratitude,universal,questioning,44,0.287,positive,True
j_0006139,u_02489,2025-12-20 16:35:00,good,self,deeper_faith,at_peace,37,-0.022,neutral,True
j_0006140,u_02489,2025-12-28 10:15:00,good,burnout,universal,hurting,154,0.35,positive,True
j_0006141,u_02491,2025-11-26 22:23:00,grateful,habits,universal,,79,0.531,positive,True
j_0006142,u_02491,2025-11-29 14:26:00,neutral,anxiety,light_islamic,,27,-0.08,neutral,True
j_0006143,u_02491,2025-12-03 13:57:00,good,habits,deeper_faith,distant,81,0.203,positive,True
j_0006144,u_02491,2025-12-06 17:27:00,low,purpose,universal,at_peace,125,0.109,neutral,True
j_0006145,u_02491,2025-12-08 15:35:00,low,confidence,universal,hurting,73,-0.436,negative,True
j_0006146,u_02491,2025-12-19 21:43:00,good,relationships,light_islamic,at_peace,206,0.544,positive,True
j_0006147,u_02492,2025-10-30 13:31:00,grateful,faith,universal,,140,0.54,positive,True
j_0006148,u_02492,2025-11-03 14:37:00,low,gratitude,universal,at_peace,12,-0.204,negative,True
j_0006149,u_02492,2025-11-05 10:37:00,good,self,light_islamic,questioning,51,0.206,positive,True
j_0006150,u_02492,2025-11-12 15:10:00,grateful,habits,light_islamic,questioning,28,0.238,positive,True
j_0006151,u_02492,2025-11-26 10:56:00,low,relationships,light_islamic,at_peace,145,-0.096,neutral,True
j_0006152,u_02492,2025-11-27 13:55:00,good,relationships,universal,at_peace,64,-0.036,neutral,True
j_0006153,u_02499,2025-05-12 07:43:00,neutral,gratitude,light_islamic,,58,0.01,neutral,True
j_0006154,u_02499,2025-05-14 07:44:00,grateful,anxiety,deeper_faith,,68,0.627,positive,True
j_0006155,u_02499,2025-05-25 13:58:00,neutral,habits,universal,at_peace,72,-0.429,negative,True
j_0006156,u_02499,2025-06-05 11:07:00,good,self,light_islamic,distant,170,0.555,positive,True
j_0006157,u_02503,2025-12-31 08:17:00,good,confidence,universal,,317,0.383,positive,True
j_0006158,u_02503,2026-01-01 08:35:00,very_low,purpose,light_islamic,,46,-0.431,negative,True
j_0006159,u_02508,2025-12-05 09:43:00,grateful,relationships,light_islamic,,98,0.601,positive,True
j_0006160,u_02508,2025-12-14 09:05:00,low,purpose,universal,at_peace,28,-0.008,neutral,True
j_0006161,u_02508,2025-12-18 13:40:00,neutral,gratitude,universal,questioning,134,0.155,positive,True
j_0006162,u_02508,2025-12-19 16:03:00,very_low,confidence,light_islamic,at_peace,89,-0.375,negative,True
j_0006163,u_02508,2025-12-20 12:19:00,good,purpose,universal,at_peace,36,0.093,neutral,True
j_0006164,u_02508,2025-12-31 18:50:00,grateful,gratitude,universal,at_peace,197,0.849,positive,True
j_0006165,u_02509,2025-10-28 21:54:00,neutral,burnout,light_islamic,,49,-0.059,neutral,True
j_0006166,u_02509,2025-10-30 17:23:00,neutral,work,universal,,128,-0.096,neutral,True
