experiment_id,user_id,variant,assigned_at
EXP_MBTI_ONBOARDING_001,u_02919,control,2025-06-04
EXP_MBTI_ONBOARDING_001,u_02920,variant,2025-06-23
EXP_MBTI_ONBOARDING_001,u_02921,variant,2025-09-08
EXP_MBTI_ONBOARDING_001,u_02922,variant,2025-02-24
EXP_MBTI_ONBOARDING_001,u_02923,control,2025-12-27
EXP_MBTI_ONBOARDING_001,u_02924,control,2025-07-18
EXP_MBTI_ONBOARDING_001,u_02925,control,2025-11-11
EXP_MBTI_ONBOARDING_001,u_02926,variant,2025-06-21
EXP_MBTI_ONBOARDING_001,u_02927,variant,2025-03-11
EXP_MBTI_ONBOARDING_001,u_02928,variant,2025-10-18
EXP_MBTI_ONBOARDING_001,u_02929,variant,2025-10-08
EXP_MBTI_ONBOARDING_001,u_02930,control,2025-11-17
EXP_MBTI_ONBOARDING_001,u_02931,control,2025-08-27
EXP_MBTI_ONBOARDING_001,u_02932,variant,2025-02-05
EXP_MBTI_ONBOARDING_001,u_02933,variant,2025-08-24
EXP_MBTI_ONBOARDING_001,u_02934,variant,2025-12-03
EXP_MBTI_ONBOARDING_001,u_02935,control,2025-02-17
EXP_MBTI_ONBOARDING_001,u_02936,control,2025-02-27
EXP_MBTI_ONBOARDING_001,u_02937,control,2025-11-15
EXP_MBTI_ONBOARDING_001,u_02938,variant,2025-09-24
EXP_MBTI_ONBOARDING_001,u_02939,control,2025-05-21
EXP_MBTI_ONBOARDING_001,u_02940,variant,2025-01-25
EXP_MBTI_ONBOARDING_001,u_02941,variant,2025-08-07
EXP_MBTI_ONBOARDING_001,u_02942,control,2025-06-09
EXP_MBTI_ONBOARDING_001,u_02943,variant,2025-11-22
EXP_MBTI_ONBOARDING_001,u_02944,control,2025-04-10
EXP_MBTI_ONBOARDING_001,u_02945,variant,2025-11-14
EXP_MBTI_ONBOARDING_001,u_02946,variant,2025-06-24
EXP_MBTI_ONBOARDING_001,u_02947,variant,2025-11-05
EXP_MBTI_ONBOARDING_001,u_02948,variant,2025-09-12
EXP_MBTI_ONBOARDING_001,u_02949,control,2025-04-12
EXP_MBTI_ONBOARDING_001,u_02950,variant,2025-11-15
EXP_MBTI_ONBOARDING_001,u_02951,variant,2025-03-05
EXP_MBTI_ONBOARDING_001,u_02952,control,2025-09-05
EXP_MBTI_ONBOARDING_001,u_02953,variant,2025-12-21
EXP_MBTI_ONBOARDING_001,u_02954,control,2025-02-19
EXP_MBTI_ONBOARDING_001,u_02955,control,2025-05-22
EXP_MBTI_ONBOARDING_001,u_02956,control,2025-12-14
EXP_MBTI_ONBOARDING_001,u_02957,variant,2025-09-01
EXP_MBTI_ONBOARDING_001,u_02958,control,2025-08-12
EXP_MBTI_ONBOARDING_001,u_02959,variant,2025-10-04
EXP_MBTI_ONBOARDING_001,u_02960,control,2025-06-26
EXP_MBTI_ONBOARDING_001,u_02961,variant,2025-07-25
EXP_MBTI_ONBOARDING_001,u_02962,control,2025-04-27
EXP_MBTI_ONBOARDING_001,u_02963,variant,2025-07-21
EXP_MBTI_ONBOARDING_001,u_02964,control,2025-05-19
EXP_MBTI_ONBOARDING_001,u_02965,variant,2025-02-24
EXP_MBTI_ONBOARDING_001,u_02966,variant,2025-07-01
EXP_MBTI_ONBOARDING_001,u_02967,variant,2025-11-08
EXP_MBTI_ONBOARDING_001,u_02968,variant,2025-08-08
EXP_MBTI_ONBOARDING_001,u_02969,control,2025-05-31
EXP_MBTI_ONBOARDING_001,u_02970,variant,2025-01-16
EXP_MBTI_ONBOARDING_001,u_02971,variant,2025-11-24
EXP_MBTI_ONBOARDING_001,u_02972,variant,2025-11-10
EXP_MBTI_ONBOARDING_001,u_02973,variant,2025-03-03
EXP_MBTI_ONBOARDING_001,u_02974,variant,2025-11-07
EXP_MBTI_ONBOARDING_001,u_02975,variant,2025-11-10
EXP_MBTI_ONBOARDING_001,u_02976,variant,2025-09-08
EXP_MBTI_ONBOARDING_001,u_02977,variant,2025-09-02
EXP_MBTI_ONBOARDING_001,u_02978,variant,2025-08-02
EXP_MBTI_ONBOARDING_001,u_02979,variant,2025-06-18
EXP_MBTI_ONBOARDING_001,u_02980,variant,2025-06-29
EXP_MBTI_ONBOARDING_001,u_02981,control,2025-04-24
EXP_MBTI_ONBOARDING_001,u_02982,control,2025-06-25
EXP_MBTI_ONBOARDING_001,u_02983,control,2025-02-02
EXP_MBTI_ONBOARDING_001,u_02984,variant,2025-11-04
EXP_MBTI_ONBOARDING_001,u_02985,control,2025-07-11
EXP_MBTI_ONBOARDING_001,u_02986,variant,2025-03-22
EXP_MBTI_ONBOARDING_001,u_02987,variant,2025-02-08
EXP_MBTI_ONBOARDING_001,u_02988,control,2025-04-19
EXP_MBTI_ONBOARDING_001,u_02989,variant,2025-11-22
EXP_MBTI_ONBOARDING_001,u_02990,control,2025-12-22
EXP_MBTI_ONBOARDING_001,u_02991,variant,2025-09-08
EXP_MBTI_ONBOARDING_001,u_02992,variant,2025-09-11
EXP_MBTI_ONBOARDING_001,u_02993,control,2025-10-06
EXP_MBTI_ONBOARDING_001,u_02994,control,2025-11-01
EXP_MBTI_ONBOARDING_001,u_02995,control,2025-08-01
EXP_MBTI_ONBOARDING_001,u_02996,control,2025-06-08
EXP_MBTI_ONBOARDING_001,u_02997,control,2025-06-05
EXP_MBTI_ONBOARDING_001,u_02998,variant,2025-03-15
EXP_MBTI_ONBOARDING_001,u_02999,variant,2025-04-19
EXP_MBTI_ONBOARDING_001,u_03000,variant,2025-03-04
